ID	S1G	S2G	T1G	T2G
64965	9.46548	7.52139	10.9697	12.0774
11250	0.0558174	0.0259768	0.158938	0.182548
79074	1.26954	1.62351	3.12367	3.65461
26122	3.5932	5.73644	8.3719	9.71018
84101	0.0215101	0.111132	0.332422	0.139749
26586	3.56313	3.35445	0.91522	1.76065
55901	0.161996	0.424506	2.0802	2.26406
677795	14.0011	6.84764	9.36245	14.3834
54606	2.8329	2.13704	3.0357	2.76277
3364	1.95648	1.72566	1.71296	2.17832
80099	0.110956	0	0	0
83605	10.5047	3.26655	7.70505	8.85748
64005	2.40327	1.86042	0.903989	0.68313
51204	7.77135	18.1294	9.51962	12.5036
55852	1.30926	2.57326	1.65573	1.27502
83990	0.209225	0.538322	0.128707	0.145383
64108	2.12182	2.67699	5.81034	3.31526
4711	11.4412	17.2977	12.9257	16.1187
11227	1.16766	0.784244	0.623255	1.46517
100653334	2.97492	5.64961	3.61298	0.759006
56300	0.0441601	0	0	0
55997	0	0	0	0
84317	13.0937	13.2185	20.2223	22.9664
92856	1.05472	3.06589	1.68102	2.6972
9394	33.029	11.3204	23.0272	30.5944
5004	7.91598	0.14092	0.130825	0.0728994
254973	0.0308624	0	0.0594155	0
5082	7.01843	7.85416	8.09339	7.86033
89953	0.484698	0.271911	0.111795	0.237711
8335	0.849554	0.886602	0	0
3134	0.556063	0.543614	2.44157	0.160793
2615	3.20233	4.32179	15.758	12.778
51050	0.174561	1.10124	17.6042	22.724
91351	1.02958	2.88894	0.473285	0.778316
6653	6.2075	7.51225	7.07547	6.86921
25833	0.393923	1.55553	1.15358	0.733805
55142	1.62677	2.05301	3.20092	1.60934
5330	0.938463	1.10904	0.649819	0.84998
102	10.5435	10.3466	9.66935	10.1028
79739	0.615417	0.720009	0.624743	0.362907
109	2.21708	3.21326	9.41487	10.0335
10097	52.5488	36.4332	21.9492	31.9417
1559	0	0.023976	0	0
84171	0.620531	0.761801	11.0835	7.67338
3832	1.74817	1.97633	0.347703	0.500384
1295	21.003	13.9419	1.63779	0.72716
10063	76.7968	150.176	64.5519	46.5986
8825	5.16423	1.48007	1.499	1.41675
79611	10.9366	0.495326	0.735188	1.62039
57570	1.38642	1.44302	2.77154	3.10099
894	2.36807	5.43087	7.92259	14.2042
23359	0.0387735	0.195734	0.0681045	0.134767
23398	7.02896	4.41971	10.0223	7.95051
4001	6.37589	4.5763	1.09122	2.02411
9956	10.3847	1.37123	0.644549	0.351445
81691	0.816101	1.24875	0.917937	0.794571
55012	2.36281	2.2446	2.73045	3.19812
23022	0.0914903	0.143881	0.26744	0.146314
3843	3.48852	4.15005	2.7245	3.99055
23247	4.00374	4.61196	4.08425	4.7022
9984	2.6483	1.76842	3.28709	3.2144
9097	7.43618	5.24766	5.0483	5.52303
100653292	4.80567	3.74321	4.75183	7.28117
8099	29.369	15.9216	22.8456	32.5543
55813	1.46679	2.64218	2.06602	1.71556
5717	4.79883	9.66272	6.72968	6.82947
642	4.54321	6.34345	8.20643	11.2767
57551	5.65107	4.0198	4.19758	5.39287
999	88.5435	103.507	45.6639	71.829
16	28.9694	36.4677	22.8382	27.7082
55697	16.44	14.2767	8.65974	12.0018
79613	1.63725	1.66548	2.45946	2.03632
84418	21.528	30.3506	38.9408	32.745
5201	33.7446	35.9762	37.8096	32.7774
5715	0.646986	0.401974	0.848238	0.775816
605	1.58978	3.36715	3.49603	5.17108
904	1.92585	2.86039	2.73141	3.21032
8482	0.416813	1.37043	0.0571871	0.284198
9043	2.57769	15.3649	5.07425	5.66252
506	235.82	189.459	179.44	216.037
5939	3.3293	2.04054	6.80102	6.25636
64375	0.441309	0.877557	1.4461	0.807239
10728	35.5505	40.1188	51.3935	45.7185
23469	0.581792	0.720147	1.10228	1.19
57658	0.793448	1.83916	8.03776	5.45336
2235	0.857099	3.65124	1.97872	1.81086
9480	0.0418822	1.75576	0.00715282	0.0118425
81929	3.37503	3.50216	5.20635	6.28279
79959	0.203183	0.728485	0.790814	0.316862
8731	0.0121961	0.750545	1.31713	2.93338
10049	21.0416	24.1924	20.9654	19.903
5689	111.256	126.837	101.337	112.198
83690	0.546544	0.755436	7.91961	6.27998
10959	74.4735	47.2783	51.1427	65.1065
79817	0.560308	0.662514	4.5299	3.73792
7728	1.80494	2.32066	1.97356	2.69847
945	2.20736	0.764088	1.12886	1.55701
406991	15.5793	13.1225	8.85577	11.1162
4591	1.50747	7.37963	1.61992	1.75128
10101	32.1424	27.3039	24.8279	27.2128
101060429	4.48221	3.71904	5.97197	8.4116
63922	2.87649	2.39364	3.27315	3.81624
3980	0.186582	0.148165	0.14893	0.651425
9618	20.6183	8.30026	13.1758	14.2007
9837	2.19188	1.59799	0.343277	0.696103
23144	8.3066	7.26377	11.0856	14.7816
79792	30.1928	18.7696	40.3971	32.5067
51816	8.46569	10.4607	2.73923	0.754661
9368	68.3291	137.648	64.1652	128.993
22996	0.0525607	0.0867476	0.0873236	0.155931
2192	48.5369	23.1361	208.828	156.342
8503	15.7029	3.02289	7.94944	9.72594
5052	1.32681	22.3182	0.602099	1.74627
9489	1.70791	3.2357	3.43459	4.11315
7077	64.9423	30.4103	58.9072	92.2294
3959	79.5488	112.901	110.239	190.145
84174	0.813482	2.10859	0.47546	0.648716
57644	0.0468285	0.0881734	0.250575	0.307259
25939	20.0802	26.3004	22.2767	20.6432
5050	32.1526	103.728	17.236	22.4978
2901	0.144462	0.178593	1.90243	1.73219
10552	46.8875	52.1816	68.752	62.3553
7089	4.5222	10.6404	28.7327	18.9346
5595	22.4082	35.8677	49.3171	29.7507
101060570	7.99286	7.53629	9.27293	11.4467
7021	12.479	0.168968	3.52947	2.15523
80314	2.47264	1.91062	4.00403	4.00918
9993	26.1248	23.6347	34.9826	37.7321
6855	2.1033	21.8711	0.984886	1.34027
10096	11.2504	9.69763	6.61884	7.06353
26286	15.2187	6.82118	10.383	11.2122
11252	20.9096	18.7575	19.202	19.1047
2033	10.7958	11.0813	15.2505	17.6007
27351	7.22053	7.65417	8.22773	9.59251
80207	2.84778	3.27585	4.26007	3.66984
1207	16.6062	10.9658	13.5614	17.1478
5024	0	0.0242207	0.0246541	0
84172	0.619771	0.314061	0.293353	0.0347447
7849	0	0	0	0
3552	0.0874162	0	0.0206911	0.0408225
3553	1.64179	1.19375	3.39719	1.42308
11100	2.02914	1.49481	1.31795	2.4418
645	304.977	141.94	116.022	99.1418
8190	0.229749	0.84696	24.9442	27.2078
80271	10.333	7.04268	14.0036	11.1084
23476	14.3768	13.1182	16.897	17.5914
9466	2.68833	3.14648	9.20744	13.0356
58525	3.4626	3.53182	2.04884	2.08689
55723	5.36697	5.72791	0.64441	1.05345
10994	48.8234	18.0378	17.8786	20.2129
26017	55.8987	53.7472	52.123	56.5324
4854	24.2385	21.4979	49.6121	48.7363
9441	3.13758	3.82162	4.75038	7.38332
8273	7.70529	5.30216	11.6555	11.1337
334	153.481	230.375	76.5806	82.6529
3933	0	0.000129753	0	0
975	251.218	357.929	442.58	364.249
54472	5.21356	5.86695	3.2249	6.89591
114879	13.4934	4.85596	14.2212	17.5664
56902	7.41318	5.38221	4.37622	7.26679
5067	1.15404	0.0604865	0.495101	0.587074
23024	3.57749	2.05625	7.66675	8.49445
9789	7.1282	5.6607	5.49009	4.09465
10714	3.02261	2.03161	2.6544	2.48365
9410	18.022	14.8717	19.3591	22.7154
22826	29.8369	39.5807	49.5942	48.128
51102	4.58808	5.57637	5.63582	5.0775
8850	1.92301	4.65316	4.32373	3.46862
23360	4.06065	5.21455	7.87135	6.10703
4722	46.2576	61.4048	39.0159	45.5717
25978	11.8183	13.8201	9.88459	10.7089
54884	3.37513	0.00017772	0.254814	0.135652
100526767	23.9228	38.709	40.0508	36.9866
25885	3.21676	2.12028	1.87929	2.56154
10578	2.49899	10.4722	2.93454	4.88831
8673	181.04	160.144	103.39	101.921
822	17.9143	24.8807	4.90857	0.601665
390	2.69189	2.28042	16.2684	14.7439
55850	14.8511	27.5069	29.4437	27.7051
10254	3.59053	3.19224	4.34235	4.91708
5290	1.56667	3.09468	2.6654	2.64952
6883	1.29247	0.262539	1.59924	1.05894
3931	0.348648	0.438023	5.62658	1.41456
10664	12.1169	17.6551	13.6749	16.2855
1001	6.80704	1.64392	13.8769	14.4535
5818	19.2415	5.58715	15.8089	23.0331
6309	18.7061	7.38598	5.49306	4.81603
25791	1.54875	0.286986	1.27537	0.595801
8527	6.25295	5.02797	3.47902	5.89683
84695	1.16537	0.56899	0.95549	1.1579
4175	5.68296	5.25984	4.49098	7.10826
905	0.599019	0.92985	0.957014	1.34906
22930	9.54101	8.31092	10.982	12.0774
84083	0.401604	0.286566	0.330795	0.499167
1615	19.1467	14.6729	16.4287	21.7343
3938	0.00670542	0	0	0.0437881
5000	0.220002	0.478493	0.93656	0.543072
8942	48.9948	2.21215	2.09874	1.96814
9595	3.33325	5.22669	2.25232	1.84665
1371	3.94455	2.73639	2.12204	2.67108
64091	0.692995	1.12776	1.38626	0.996131
51300	25.543	17.4943	26.3555	28.4072
57514	3.28877	3.15772	5.39504	6.87924
941	0.385598	0.221729	0.0246058	0.030187
9486	0.960667	5.29294	3.07796	4.72258
79031	18.5919	18.1187	7.3672	11.3871
10190	10.4723	8.4277	5.78244	7.01095
6160	52.7974	41.8543	72.824	45.7868
8807	0.113076	0.0696094	0.244133	0.207813
7155	5.39595	4.48451	5.42247	6.51765
590	0.385629	0.172352	1.2182	1.22842
6476	0.0210577	0	0	0
100507113	7.21224	5.70689	6.39442	8.36013
25759	6.33642	16.4119	12.877	8.90075
57661	6.35253	6.45072	11.0284	12.7219
535	5.53984	2.11638	4.42394	4.76867
6774	34.3282	26.7927	56.8418	50.8185
80725	0.480182	0.14898	0.19013	0.670774
23415	0.0442272	0.0830801	0.0416883	0.0103183
10890	19.8766	25.1432	14.7191	17.6964
51277	0.617372	0.837163	1.04121	1.17066
10686	0.0403525	0.0126173	0.0253822	0.0125547
57110	0.0298439	0	0.0296369	0.0262062
3781	0.0931318	0.57622	0.210405	0.462178
65056	2.05877	4.01011	6.23254	2.94477
56606	2.40793	1.08554	2.56453	2.44955
7297	8.52983	1.68487	7.62497	6.1068
54531	4.47281	4.69883	10.9813	9.98033
4066	5.3259	5.57383	11.5931	8.82111
3383	15.4064	11.1983	12.6443	9.60915
10661	0.0922449	0.114306	0.0584382	0.0862139
55752	6.79805	9.14785	3.91259	9.8171
56852	1.29321	1.31895	1.71818	2.08141
10016	145.868	84.3823	63.7301	66.7509
81562	6.49081	15.212	9.20941	9.19098
7535	1.76429	3.54746	2.96964	1.99157
4171	5.43827	8.94277	4.61406	7.52803
7879	97.4222	135.336	92.999	96.839
25861	0.730124	2.85397	3.09499	3.70677
23242	0.268275	5.52	1.71963	4.55818
10427	2.04433	3.47832	2.64578	2.7714
84515	1.22783	0.591877	0.994897	0.409415
8382	3.54059	0.980078	1.84542	1.77897
51247	30.824	50.1257	32.7559	35.7206
64374	1.14069	1.63029	0.00156818	0.00153627
84223	1.13764	0.670966	1.20749	0.731608
55341	7.10376	9.25832	8.95597	9.8823
7416	3.96428	1.33932	1.87624	0.836033
10111	6.30087	3.02569	5.1129	5.2113
7320	10.907	6.07994	8.37393	8.23019
5307	1.169	14.9691	1.00407	0.116594
23105	0.159896	2.37582	0.523666	0.180589
83637	3.90613	3.96673	9.40629	11.8546
9820	8.38082	5.33363	6.69752	9.21233
57510	5.10416	5.19799	3.81571	6.4103
10371	0.17574	0.411832	0.558324	0.383828
221395	1.21312	1.35557	2.08679	1.63215
4683	6.41542	6.09055	6.04332	7.60868
93655	1.43205	1.89171	3.59446	2.29216
22797	0.617249	1.2285	0.145677	0.000181028
7472	4.2208	2.7866	0.755544	5.3418
23649	1.64581	1.73695	2.72712	1.76119
644	54.2023	27.8982	25.0293	39.3635
23395	3.22872	2.88402	3.52391	3.83727
7375	6.17418	6.04074	5.97492	8.79319
5576	9.43148	6.68334	9.75001	9.50435
27074	0.84645	2.41397	0.539468	0.324529
54806	0.346074	0.386041	0.780502	0.886851
10165	3.1033	2.32093	1.88999	2.47876
4885	0.449335	0.498685	0.0628907	0.186445
26012	2.57402	0.0239568	9.16542	9.25064
7994	5.45331	3.96145	6.56667	6.86586
84060	1.57888	4.75641	6.34642	5.72493
1021	1.50164	0.90499	1.48134	3.59658
8910	5.93937	4.06479	28.6009	23.354
54467	5.40885	4.05722	4.1991	6.32829
3416	7.53273	3.99446	2.26769	3.01182
9044	2.74259	3.01348	3.90426	4.70024
54619	1.19625	0.795079	0.791703	0.752982
26123	13.3201	10.4283	13.9162	15.8983
22849	0.415099	0.599062	0.451673	1.06282
6585	0.00147523	9.78872	0.00042833	0.00075975
6425	0.103646	0.0241437	0.638919	0.653629
54994	36.3831	24.1334	24.9439	29.8504
56731	30.0749	23.206	34.3871	29.8608
25809	6.76584	6.87959	7.12396	7.18597
51537	5.23955	3.80821	5.47635	5.90381
7008	1.99748	7.18214	6.84744	7.28843
283358	3.65731	1.09463	0.97967	1.92224
10059	2.47625	0.271632	0.653706	0.759801
85437	6.46986	8.87348	12.2383	12.1536
84216	1.00008	0.342639	1.18492	1.34549
4704	7.4375	6.8018	4.07226	4.53012
347902	0.533056	0.264958	2.6817	1.50476
160418	2.20193	1.57947	2.03757	2.32452
4060	152.903	127.468	72.6123	85.2819
11081	0.321175	0.219988	0.587788	1.67978
55743	1.69643	1.37403	0.797404	1.72584
283537	2.88959	4.8706	2.96232	2.08636
1017	5.76802	2.41152	5.48763	5.19124
6821	11.379	2.73069	7.58233	8.87405
6895	7.24408	2.26821	2.66874	4.06109
79035	22.1928	6.46213	12.6172	9.76006
6601	16.4504	9.24507	12.3244	17.7202
10443	3.36352	9.95457	15.659	9.19049
7786	0.7593	0.862179	1.12272	1.32713
2065	31.7164	32.2896	24.1894	31.8796
283373	8.48135	3.64228	6.07991	8.08869
55206	0.00129158	0.000174193	3.12818	1.29173
23067	3.07353	3.26146	4.12881	6.57325
65082	2.88626	3.3157	3.66574	3.79947
54509	0.61291	0.9556	1.1361	0.814744
140432	0	0.0682444	0	0
376267	2.12598	1.97917	1.08602	0.992259
122481	0.432629	0.256542	0.500623	0.264921
3705	17.096	62.801	21.1271	19.0806
85455	0.34541	4.45446	0.10105	0.328588
146057	0.519786	0.728577	1.39338	1.35538
54939	18.9248	22.6338	17.0435	21.8199
1039	11.9848	7.07955	7.38846	7.11698
6687	11.548	13.1815	13.9248	14.4647
284086	1.94589	0.615253	1.66225	2.65886
64180	0.103046	0	0.0242936	0.556084
81577	6.98886	9.56363	6.61701	8.74478
28987	15.0499	18.1917	25.1376	37.5567
55028	0.528998	2.02886	2.1964	2.3139
85464	3.5238	1.44173	1.07515	1.29063
1213	24.4127	38.055	15.4031	16.7467
10939	7.51283	6.54738	7.65682	8.52236
3613	59.2725	3.61223	13.3674	12.2725
4628	7.88136	5.11978	14.311	19.8303
7157	6.75492	16.7829	30.672	47.4363
396	78.2029	87.7594	116.625	121.114
94015	1.65801	1.54371	3.17154	4.62318
9775	25.2778	31.8957	27.0667	30.3554
1453	0.523119	0.977441	2.97319	2.81335
201292	2.62994	3.95868	5.58899	6.75268
57332	0.862727	2.72187	1.37809	1.75729
6398	8.20201	6.55285	13.3463	8.76137
114804	0.152409	0.285733	1.44175	2.487
22994	1.67697	1.87112	1.87118	2.72226
8535	10.3298	47.164	14.0548	16.3307
115024	2.65405	2.20931	7.47237	7.11349
8396	8.29348	9.18483	17.0518	19.5036
10270	4.09557	4.28156	5.31323	5.68828
126410	3.92518	3.35523	7.48248	12.2215
8612	62.0524	102.82	72.8458	61.5275
117286	2.34954	0.254308	0.09204	0.137716
125972	0	0	0.0380665	0
63946	1.10055	0	0	0
593	27.5082	25.9726	23.4242	29.9341
6647	488.924	257.463	148.264	134.305
57410	11.2221	10.2863	7.57779	13.915
93650	0.000358575	0.0943548	0	0
6689	0.20143	0.888515	0.974395	0.445403
402665	0.17316	0.210719	0	0.0485015
80110	6.68265	1.62369	2.24254	2.74668
64129	6.53307	7.02745	70.8344	59.1171
1580	0.416658	13.4453	0.0881478	0.304096
130497	0.572682	1.21591	31.5037	41.7649
619499	31.7544	49.9127	132.721	71.0105
51542	1.6707	0.860063	1.16171	2.14798
54465	2.2533	2.49026	3.56971	3.22077
653192	0	0	0	0.149886
64969	20.3722	20.3665	21.4618	18.2248
113419	22.3133	15.6471	26.996	24.4147
27233	2.1794	0.72258	1.11879	1.35432
7851	3.17691	6.03863	14.2409	10.2271
6574	10.0093	11.8419	5.00706	7.81575
84524	0.924388	1.39759	1.71163	2.42712
1261	0.0504747	0.035521	0.0356984	0.0383344
151313	5.22295	7.17629	7.51022	5.85357
23190	27.7325	18.2623	26.5649	25.7111
11249	0	0.0962688	0.0502353	2.20715
285362	12.5442	10.6594	17.9708	18.2696
57007	7.64297	12.4143	31.4977	27.8354
132001	2.27847	3.25012	2.37086	2.62679
5868	17.6729	19.4829	14.402	19.0942
9922	5.56681	10.176	10.8823	10.5087
6161	1167.35	1241.36	2134.15	2375.29
10550	58.3164	57.3378	67.3406	58.6626
26018	9.07168	8.18077	23.5223	29.2525
10330	58.1353	31.8172	37.6566	38.2712
57552	7.98863	5.50587	3.43667	1.93761
57461	4.59397	4.53374	5.20228	5.00489
9711	2.37847	3.9702	2.72143	3.11131
6988	21.5932	8.07636	20.7419	22.9898
84276	1.2791	0.899626	1.14225	1.16467
90226	0.0672032	0.0623613	0.0639364	0.282705
8893	12.4886	14.2624	13.0829	15.8025
93587	0.156638	0.0894093	0.116839	0.00162706
115265	0.363949	0.157267	0.787463	1.07076
10769	9.80513	51.6798	33.767	34.9255
56929	4.24606	2.00496	3.60817	3.96808
9140	3.46232	3.9796	4.02474	4.42975
153328	0	0	0.0462225	0.0445065
84249	0.00950609	0.250208	0.546236	0.381414
153527	19.6807	35.0758	28.8849	26.025
2676	0.206216	0.8246	0.998345	1.13431
7941	7.02741	6.32665	0.297472	0.524763
4594	5.23277	5.05502	4.34278	5.51149
170954	3.30577	3.47738	5.4984	6.18801
401262	0.0780173	0	0	0
4794	8.45876	7.49482	5.59434	5.48445
51302	0.127519	0.0794104	1.14668	1.92536
154091	0.211384	0.072253	1.38486	0.887593
51390	0.119994	0.293506	0.000133089	0.201438
113130	2.49613	3.63978	0.466915	1.14323
3486	27.762	16.5706	7.5064	17.7476
3484	0	0	0.446407	0.618339
142685	0	0	0.0154912	0
64434	2.11778	2.20257	3.57314	3.32368
9258	4.21139	2.17473	2.75366	2.86146
526	28.5475	20.7573	14.8224	15.7475
9046	3.41035	3.52437	3.16871	5.18306
392392	0.0542293	0	0	0
92715	3.67823	5.86607	7.8306	8.30453
138151	0.549316	0.804053	0.0962018	1.23038
196294	1.11722	1.4382	1.5627	0.801062
833	5.09567	8.28626	5.35129	6.66322
710	121.123	115.308	259.18	240.397
6749	28.2917	30.811	38.0492	41.6212
51075	27.0436	36.2538	30.4594	32.1613
8501	11.1842	2.25496	5.02278	2.41314
79096	6.40645	19.3394	12.2395	15.1326
726	0.846832	1.61963	3.47585	7.18408
6768	83.0626	21.6206	36.0004	39.5072
79175	1.9632	1.80849	1.1738	1.83401
22981	1.64381	1.55929	3.36834	3.89165
9538	32.6182	34.2292	28.7768	35.7274
9638	3.36285	2.18719	6.26441	4.74219
10205	5.08779	1.19148	5.47912	3.78784
6327	0.0798016	0.0794646	1.40342	1.72306
196264	1.89932	2.61743	2.05154	1.47134
149951	28.4471	18.08	14.4239	16.3255
10398	129.438	108.481	343.898	270.39
128506	0.0685826	0.0640079	0	0
84304	19.6241	13.7381	14.4122	17.804
5331	6.365	5.51368	7.58189	7.18948
740	32.5698	28.6971	36.4435	38.9055
823	47.8788	47.2718	51.0427	50.9081
10435	3.74607	3.77622	18.641	20.456
2197	360.453	367.968	1444.16	1174.55
7108	14.1091	3.62966	5.43374	8.729
738	18.704	15.748	47.491	57.7899
6911	0.511114	0.283333	0.977789	0.747843
5531	67.0842	60.323	50.4094	46.2287
100996332	0	1.52518	0.191809	0.0314106
8479	3.41428	6.35479	6.54369	7.48692
9344	4.74509	7.84855	12.1988	11.1721
124446	63.3334	108.915	69.9317	65.0823
1848	8.88328	2.97694	10.5221	12.1261
3176	14.2635	11.1566	15.2058	21.787
339745	2.41043	5.13303	3.81608	4.46068
57605	0.231092	0.473722	1.42206	0.943271
196383	12.8995	9.88336	25.8804	23.4901
196513	4.54669	5.80336	9.05686	9.6537
114134	0.497304	0.707282	0.583643	0.528092
7069	0.406827	1.29234	8.29692	5.79437
100532726	11.1339	12.9686	9.96421	9.90471
4613	0.0867294	4.77364	1.32778	0.485853
343930	0.125128	0	0.123748	0
202559	0	0	0	0.063517
129285	0.705443	0.400544	0.888291	0.0969459
57539	0.46552	0.755004	2.37328	2.45328
8538	1.80213	6.87385	34.3248	34.6946
120224	16.5596	1.50066	1.17025	1.19384
636	0.56384	0.796113	0.499965	1.58678
51594	3.59414	1.96713	2.21566	4.25985
26272	2.11542	2.98695	2.19809	2.39755
653784	62.5159	82.4497	112.743	110.557
653275	0	0	0	0
81615	0.972634	0.704443	0.334672	3.40871
57724	1.36484	2.43148	1.12334	2.10993
498	7.83071	20.3892	6.92178	4.57556
115106	4.76903	14.3315	6.5928	5.87443
83439	2.32187	2.42754	26.7341	27.3561
10618	0.0646936	0.1168	0.0626038	0.000169001
6695	2.19357	1.51985	0.705688	1.42591
219333	3.64357	6.55241	4.39549	4.33405
2321	1.50877	3.50724	4.93826	4.33494
23037	2.36131	0.00318409	2.12084	3.30849
23338	2.04707	1.49498	3.09492	5.09099
347732	0.261196	0.0691138	0.142218	0.139567
3087	1.72411	0.902389	2.50946	1.50909
64946	3.01091	1.50293	2.44452	3.47509
130013	0	0.266308	0.0420566	0.159582
80146	7.28393	5.46166	6.65876	8.5125
5903	7.48567	4.72171	6.66385	8.89138
84910	10.1021	7.44644	6.13697	6.96313
266977	0.0216376	0	0.308544	0.464192
26175	10.8615	8.4843	8.53076	6.93322
64795	13.51	9.36185	6.17769	8.47665
925	0.18659	0.00101561	0.601577	1.17677
101060545	6.58245	4.67237	7.48562	8.91229
23576	3.00281	5.4038	6.02396	13.3637
284161	0.69135	3.78284	0.923894	1.37999
223117	0.48177	0.239694	1.12013	1.21259
7070	41.4135	39.0154	12.8395	45.951
84959	0.612468	0.818866	0.36379	0.726011
2838	0	0.15907	0.98734	0.241763
9868	15.9454	15.4753	9.78407	13.1947
25890	1.43169	2.25835	3.37105	2.40258
200014	6.16719	3.57305	5.45295	5.74817
80746	0.386407	0.325561	0.489914	0.767023
7508	5.7647	6.92181	13.4079	13.0732
152273	8.33614	3.156	9.45941	8.88836
92106	0.539347	0.733052	0.335628	0.638123
124739	2.54333	0.076159	0.689822	0.406421
8714	35.0932	4.64896	1.77243	0.937603
91369	12.8211	16.9495	9.63504	11.0973
83742	17.2818	17.7939	23.889	31.459
79831	1.26095	1.21986	1.45092	1.92314
4325	0.239913	0.522026	0.508493	2.3668
100379661	8.27054	2.98598	3.24294	4.05522
